id;nome;esfera;categoria;uf;criado_em;Ano do ato legal mais recente;Ato Legal de Criação;municipios;area;amazonia;caatinga;cerrado;mata;pampa;pantanal;mar;bioma;grupo;latitude;longitude
0620.33.4390;RESERVA PARTICULAR DE PATRIMÔNIO NATURAL MUNICIPAL MAURO ROMANO;Municipal;Reserva Particular do Patrimônio Natural;RJ;2020;2020;Decreto 4744 de 29/12/2020;VASSOURAS (RJ);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-22.4059;-43.6686
0750.35.2662;PARQUE NATURAL MUNICIPAL CACHOEIRA DA MARTA;Municipal;Parque;SP;2002;2002;Decreto 4212 de 21/09/2002;BOTUCATU (SP);64.0;0;0;0;64;0;0;0;Mata Atlântica;Proteção Integral;-22.8837;-48.4437
0803.33.4903;PARQUE NATURAL MUNICIPAL DA COLINA DO CONDE;Municipal;Parque;RJ;2022;2022;Decreto 4.602 de 29/12/2022;CACHOEIRAS DE MACACU (RJ);33.0;0;0;0;33;0;0;0;Mata Atlântica;Proteção Integral;-22.4658;-42.6523
0820.42.1906;PARQUE NATURAL MUNICIPAL DO ATALAIA;Municipal;Parque;SC;2007;2007;Decreto 8107 de 25/01/2007;ITAJAÍ (SC);20.0;0;0;0;20;0;0;0;Mata Atlântica;Proteção Integral;-26.9101;-48.6705
0850.35.3219;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO PALMITAL;Municipal;Área de Proteção Ambiental;SP;2008;2008;Lei complementar 276/2008 de 02/12/2008;CAÇAPAVA (SP);5767.0;0;0;0;5767;0;0;0;Mata Atlântica;Uso Sustentável;-23.0992;-45.7076
0850.35.3220;REFÚGIO DE VIDA SILVESTRE DA MATA DA REPRESA;Municipal;Refúgio de Vida Silvestre;SP;2008;2008;Lei complementar 276/2008 de 02/12/2008;CAÇAPAVA (SP);871.0;0;0;0;871;0;0;0;Mata Atlântica;Proteção Integral;-23.0992;-45.7076
0930.42.3122;PARQUE NATURAL MUNICIPAL JOÃO JOSÉ THEODORO DA COSTA NETO;Municipal;Parque;SC;2005;2007;Lei complementar 288 de 30/03/2005;LAGES (SC);234.0;0;0;0;234;0;0;0;Mata Atlântica;Proteção Integral;-27.815;-50.3259
0951.33.4945;PARQUE NATURAL MUNICIPAL FAZENDA DAS LARANJEIRAS;Municipal;Parque;RJ;2024;2024;Decreto 2445 de 03/04/2024;COMENDADOR LEVY GASPARIAN (RJ);13.0;0;0;0;13;0;0;0;Mata Atlântica;Proteção Integral;-22.0404;-43.214
0960.43.4314;PARQUE NATURAL MUNICIPAL LOGEMANN;Municipal;Parque;RS;2021;2021;Lei ordinária 4036 de 14/09/2021;HORIZONTINA (RS);15.0;0;0;0;15;0;0;0;Mata Atlântica;Proteção Integral;-27.6282;-54.3053
1040.42.4195;PARQUE NATURAL MUNICIPAL MARACAJÁ;Municipal;Parque;SC;2006;2006;Decreto 127 de 16/10/2006;MARACAJÁ (SC);110.0;0;0;0;110;0;0;0;Mata Atlântica;Proteção Integral;-28.8463;-49.4605
1130.42.2359;PARQUE NATURAL MUNICIPAL DE NAVEGANTES;Municipal;Parque;SC;2011;2011;Lei complementar 117 de 13/10/2011;NAVEGANTES (SC);14.0;0;0;0;14;0;0;0;Mata Atlântica;Proteção Integral;-26.8943;-48.6546
1280.42.4150;PARQUE NATURAL MUNICIPAL RIO PIÇARRAS;Municipal;Parque;SC;2020;2020;Decreto 160/2020 de 11/12/2020;BALNEÁRIO PIÇARRAS (SC);75.0;0;0;0;75;0;0;0;Mata Atlântica;Proteção Integral;-26.7639;-48.6717
1350.42.3626;PARQUE NATURAL MUNICIPAL DA LAGOA DO PEREQUÊ;Municipal;Parque;SC;2015;2015;Decreto 1380 de 23/10/2015;PORTO BELO (SC);9.0;0;0;0;9;0;0;0;Mata Atlântica;Proteção Integral;-27.1586;-48.5469
1405.33.4802;PARQUE NATURAL MUNICIPAL CACHOEIRA DA AMOROSA;Municipal;Parque;RJ;2024;2024;Decreto 90-2024 de 19/04/2024;CONCEIÇÃO DE MACABU (RJ);10.0;0;0;0;10;0;0;0;Mata Atlântica;Proteção Integral;-22.0834;-41.8719
1850.33.4451;MONUMENTO NATURAL MUNICIPAL DA CONCÓRDIA;Municipal;Monumento Natural;RJ;2022;2022;Lei ordinária 1397 de 07/07/2022;GUAPIMIRIM (RJ);117.0;0;0;0;117;0;0;0;Mata Atlântica;Proteção Integral;-22.5347;-42.9895
1850.33.4452;REFÚGIO DA VIDA SILVESTRE DO SUCAVÃO;Municipal;Refúgio de Vida Silvestre;RJ;2022;2022;Lei ordinária 1396 de 07/07/2022;GUAPIMIRIM (RJ);212.0;0;0;0;212;0;0;0;Mata Atlântica;Proteção Integral;-22.5347;-42.9895
1850.33.4453;PARQUE NATURAL MUNICIPAL DAS ÁGUAS DE GUAPIMIRIM;Municipal;Parque;RJ;2013;2013;Decreto 972 de 02/01/2013;GUAPIMIRIM (RJ);1569.0;0;0;0;1569;0;0;0;Mata Atlântica;Proteção Integral;-22.5347;-42.9895
1860.41.4219;PARQUE AMBIENTAL NATURAL MUNICIPAL MARCELINA RAVANELLO;Municipal;Parque;PR;2019;2019;Lei ordinária 1471 de 18/04/2019;PAULA FREITAS (PR);260.0;0;0;0;260;0;0;0;Mata Atlântica;Proteção Integral;-26.2105;-50.931
1860.41.4220;RESERVA BIOLÓGICA MUNICIPAL DAS AVES;Municipal;Reserva Biológica;PR;2019;2019;Lei ordinária 1469 de 18/04/2019;PAULA FREITAS (PR);200.0;0;0;0;200;0;0;0;Mata Atlântica;Proteção Integral;-26.2105;-50.931
1860.41.4221;ESTAÇÃO ECOLÓGICA MUNICIPAL SEVERINO RAVANELLO;Municipal;Estação Ecológica;PR;2019;2019;Lei ordinária 1470 de 18/04/2019;PAULA FREITAS (PR);307.0;0;0;0;307;0;0;0;Mata Atlântica;Proteção Integral;-26.2105;-50.931
2009.32.4539;PARQUE NATURAL MUNICIPAL DA DIVISA;Municipal;Parque;ES;2023;2023;Decreto 4.125/2023 de 28/02/2023;DORES DO RIO PRETO (ES);17.0;0;0;0;17;0;0;0;Mata Atlântica;Proteção Integral;-20.6931;-41.8405
2050.29.3800;PARQUE NATURAL MUNICIPAL BOSQUE DA NASCENTE DO RIO JIQUIRIÇÁ;Municipal;Parque;BA;2014;2014;Decreto 807/2014 de 03/06/2014;MARACÁS (BA);30.0;0;0;0;30;0;0;0;Mata Atlântica;Proteção Integral;-13.4355;-40.4323
2056.33.4984;REFÚGIO DE VIDA SILVESTRE PARAÍSO;Municipal;Refúgio de Vida Silvestre;RJ;2021;2021;Decreto 2987 de 22/12/2021;ITALVA (RJ);314.0;0;0;0;314;0;0;0;Mata Atlântica;Proteção Integral;-21.4296;-41.7014
2056.33.4985;REFÚGIO DE VIDA SILVESTRE DA SERRA DA PRATA;Municipal;Refúgio de Vida Silvestre;RJ;2021;2021;Decreto 2986 de 22/12/2021;ITALVA (RJ);234.0;0;0;0;234;0;0;0;Mata Atlântica;Proteção Integral;-21.4296;-41.7014
2056.33.4986;REFÚGIO DE VIDA SILVESTRE CALDEIRÃO;Municipal;Refúgio de Vida Silvestre;RJ;2021;2021;Decreto 2985 de 22/12/2021;ITALVA (RJ);301.0;0;0;0;301;0;0;0;Mata Atlântica;Proteção Integral;-21.4296;-41.7014
2056.33.4988;REFÚGIO DE VIDA SILVESTRE BARRO BRANCO;Municipal;Refúgio de Vida Silvestre;RJ;2022;2022;Decreto 3180 de 07/12/2022;ITALVA (RJ);260.0;0;0;0;260;0;0;0;Mata Atlântica;Proteção Integral;-21.4296;-41.7014
2056.33.4989;ÁREA DE PROTEÇÃO AMBIENTAL CÓRREGO DO MARIMBONDO;Municipal;Área de Proteção Ambiental;RJ;2024;2024;Decreto 3181 de 07/12/2024;ITALVA (RJ);358.0;0;0;0;358;0;0;0;Mata Atlântica;Uso Sustentável;-21.4296;-41.7014
2056.33.4990;REFÚGIO DE VIDA SILVESTRE PÃO-DE-LÓ;Municipal;Refúgio de Vida Silvestre;RJ;2022;2022;Decreto 3182 de 07/12/2022;ITALVA (RJ);154.0;0;0;0;154;0;0;0;Mata Atlântica;Proteção Integral;-21.4296;-41.7014
2200.31.2837;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA ÁRVORE BONITA;Municipal;Área de Proteção Ambiental;MG;2003;2003;Lei ordinária 1557 de 18/11/2003;DIVINO (MG);8875.0;0;0;0;8875;0;0;0;Mata Atlântica;Uso Sustentável;-20.6134;-42.1438
2254.33.4710;ÁREA DE PROTEÇÃO AMBIENTAL DE PENEDO;Municipal;Área de Proteção Ambiental;RJ;2008;2008;Lei ordinária 482/2008 de 14/04/2008;ITATIAIA (RJ);2220.0;0;0;0;2220;0;0;0;Mata Atlântica;Uso Sustentável;-22.4897;-44.5675
2305.42.4659;MONUMENTO NATURAL CACHOEIRA DO AMÂNCIO;Municipal;Monumento Natural;SC;2023;2023;Lei ordinária 4178/2023 de 21/06/2023;BIGUAÇU (SC);153.0;0;0;0;153;0;0;0;Mata Atlântica;Proteção Integral;-27.496;-48.6598
2601.33.4670;PARQUE NATURAL MUNICIPAL DA PEDRA DO URUBU;Municipal;Parque;RJ;2016;2016;Lei ordinária 1024 de 13/10/2016;MANGARATIBA (RJ);216.0;0;0;0;216;0;0;0;Mata Atlântica;Proteção Integral;-22.9594;-44.0409
2601.33.4884;ÁREA DE PROTEÇÃO AMBIENTAL ILHA VERDE;Municipal;Área de Proteção Ambiental;RJ;2024;2024;Decreto 5048 de 17/07/2024;MANGARATIBA (RJ);7.0;0;0;0;7;0;0;0;Mata Atlântica;Uso Sustentável;-22.9594;-44.0409
2740.35.4225;PARQUE NATURAL MUNICIPAL SALTO BOTELHO;Municipal;Parque;SP;2020;2020;Lei ordinária 4.901 de 03/08/2020;LUCÉLIA (SP);7.0;0;0;0;7;0;0;0;Mata Atlântica;Proteção Integral;-21.7182;-51.0215
3104.33.4418;REFÚGIO DE VIDA SILVESTRE BELA VISTA -PARAÍSO;Municipal;Refúgio de Vida Silvestre;RJ;2013;2013;Decreto 038/2013 de 03/06/2013;NATIVIDADE (RJ);788.0;0;0;0;788;0;0;0;Mata Atlântica;Proteção Integral;-21.039;-41.9697
3104.33.4585;ÁREA DE PROTEÇÃO AMBIENTAL DO TRIUNFO;Municipal;Área de Proteção Ambiental;RJ;2015;2015;Decreto 019 de 18/03/2015;NATIVIDADE (RJ);2771.0;0;0;0;2771;0;0;0;Mata Atlântica;Uso Sustentável;-21.039;-41.9697
3104.33.4589;MONUMENTO NATURAL DA SERRA DA VENTANIA E BANDEIRA;Municipal;Monumento Natural;RJ;2015;2015;Decreto 022/2015 de 18/03/2015;NATIVIDADE (RJ);1151.0;0;0;0;1151;0;0;0;Mata Atlântica;Proteção Integral;-21.039;-41.9697
3209.25.4713;PARQUE NATURAL MUNICIPAL DE CABEDELO;Municipal;Parque;PB;2003;2003;Decreto Nº 12/2003 de 16/04/2003;CABEDELO (PB);49.0;0;0;0;49;0;0;0;Mata Atlântica;Proteção Integral;-6.98731;-34.8284
3302.33.4967;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CLÁUDIA ALMEIDA;Municipal;Reserva Particular do Patrimônio Natural;RJ;2024;2024;Portaria PORTARIA SMARHS Nº01/2024 de 23/01/2024;NITERÓI (RJ);1.0;0;0;0;1;0;0;0;Mata Atlântica;Uso Sustentável;-22.8832;-43.1034
3302.33.4978;MONUMENTO NATURAL DE ICARAHY;Municipal;Monumento Natural;RJ;2024;2024;Decreto DECRETO Nº 15.642/2024 de 10/12/2024;NITERÓI (RJ);3.0;0;0;0;3;0;0;0;Mata Atlântica;Proteção Integral;-22.8832;-43.1034
3401.33.4666;MONUMENTO NATURAL MUNICIPAL PEDRA DO CÃO SENTADO;Municipal;Monumento Natural;RJ;2020;2020;Decreto Decreto Municipal nº 421/2020 de 07/01/2020;NOVA FRIBURGO (RJ);69.0;0;0;0;69;0;0;0;Mata Atlântica;Proteção Integral;-22.2932;-42.5377
3401.33.4820;ÁREA DE PROTEÇÃO AMBIENTAL DE TRÊS PICOS;Municipal;Área de Proteção Ambiental;RJ;1992;1992;Decreto Decreto Municipal nº 486/1992 de 15/04/1992;NOVA FRIBURGO (RJ);5581.0;0;0;0;5581;0;0;0;Mata Atlântica;Uso Sustentável;-22.2932;-42.5377
3504.35.4958;PARQUE NATURAL MUNICIPAL COTIA-PARÁ;Municipal;Parque;SP;2023;2023;Lei ordinária Lei nº 4.281, de 27 de novembro de 2023 de 27/11/2023;CUBATÃO (SP);153.0;0;0;0;153;0;0;0;Mata Atlântica;Proteção Integral;-23.8911;-46.424
3700.32.4554;PARQUE NATURAL MUNICIPAL FAZENDA SANTA MARIA;Municipal;Parque;ES;2022;2022;Lei ordinária LEI Nº 2.728 de 28/11/2022;MUNIZ FREIRE (ES);40.0;0;0;0;40;0;0;0;Mata Atlântica;Proteção Integral;-20.4652;-41.4156
3856.33.4586;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL LAMEIRÃO/GOIABAL;Municipal;Área de Proteção Ambiental;RJ;2012;2012;Decreto Decreto n.º 3.529 de 29 de março de 2012 de 29/03/2012;PATY DO ALFERES (RJ);336.0;0;0;0;336;0;0;0;Mata Atlântica;Uso Sustentável;-22.4309;-43.4285
3856.33.4591;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA MARAVILHA;Municipal;Área de Proteção Ambiental;RJ;2012;2012;Decreto 3.530 de 29/03/2012;PATY DO ALFERES (RJ);2115.0;0;0;0;2115;0;0;0;Mata Atlântica;Uso Sustentável;-22.4309;-43.4285
3856.33.4818;MONUMENTO NATURAL MUNICIPAL DA CACHOEIRA DA MARAVILHA;Municipal;Monumento Natural;RJ;2014;2014;Decreto DECRETO N.º 4001 DE 11 DE MARÇO DE 2014 de 11/03/2014;PATY DO ALFERES (RJ);11.0;0;0;0;11;0;0;0;Mata Atlântica;Proteção Integral;-22.4309;-43.4285
3856.33.4826;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL – RPPN CANTAGALO;Municipal;Reserva Particular do Patrimônio Natural;RJ;2017;2017;Decreto º 5.079 de 26/12/2017;PATY DO ALFERES (RJ);3.0;0;0;0;3;0;0;0;Mata Atlântica;Uso Sustentável;-22.4309;-43.4285
3870.35.4325;PARQUE NATURAL MUNICIPAL DO DISTRITO DE SANTA TEREZINHA;Municipal;Parque;SP;2004;2004;Decreto 10845 de 11/08/2004;PIRACICABA (SP);40.0;0;0;0;40;0;0;0;Mata Atlântica;Proteção Integral;-22.7338;-47.6476
3880.35.3120;PARQUE NATURAL MUNICIPAL DO DOURADO;Municipal;Parque;SP;2002;2002;Lei ordinária 2634 de 26/06/2002;PIRAJU (SP);50.0;0;0;0;50;0;0;0;Mata Atlântica;Proteção Integral;-23.1981;-49.3803
3905.43.4910;PARQUE NATURAL MUNICIPAL DA MATA LESTE;Municipal;Parque;RS;2024;2024;Decreto 7579 de 08/04/2024;CAMPO BOM (RS);43.0;0;0;0;43;0;0;0;Mata Atlântica;Proteção Integral;-29.6747;-51.0606
4144.33.4726;ÁREA DE PROTEÇÃO AMBIENTAL - HORTO MUNICIPAL LUIZ GONZAGA DE MACEDO;Municipal;Área de Proteção Ambiental;RJ;2011;2011;Lei ordinária 1042/11 de 27/05/2011;QUEIMADOS (RJ);8.0;0;0;0;8;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4731;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL MONTE DA FÉ;Municipal;Área de Proteção Ambiental;RJ;2018;2018;Decreto 2294/18 de 09/07/2018;QUEIMADOS (RJ);44.0;0;0;0;44;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4734;MONUMENTO NATURAL MUNICIPAL BICO-DOCE;Municipal;Monumento Natural;RJ;2017;2017;Decreto 2147/17 de 26/06/2017;QUEIMADOS (RJ);213.0;0;0;0;213;0;0;0;Mata Atlântica;Proteção Integral;-22.7102;-43.5518
4144.33.4736;ÁREA DE PROTEÇÃO AMBIENTAL VALE OURO;Municipal;Área de Proteção Ambiental;RJ;2016;2016;Decreto 2005/16 de 15/04/2016;QUEIMADOS (RJ);139.0;0;0;0;139;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4753;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL JACATIRÃO;Municipal;Área de Proteção Ambiental;RJ;2011;2011;Decreto 1200/2011 de 30/03/2011;QUEIMADOS (RJ);46.0;0;0;0;46;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4782;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DAS FONTES;Municipal;Área de Proteção Ambiental;RJ;2018;2018;Decreto 344 de 07/06/2018;QUEIMADOS (RJ);675.0;0;0;0;675;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4784;PARQUE NATURAL MUNICIPAL MORRO DA BALEIA;Municipal;Parque;RJ;2010;2010;Lei ordinária 981/10 de 02/02/2010;QUEIMADOS (RJ);26.0;0;0;0;26;0;0;0;Mata Atlântica;Proteção Integral;-22.7102;-43.5518
4144.33.4885;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL GUANDU-JACATIRÃO;Municipal;Área de Proteção Ambiental;RJ;2012;2012;Decreto 1342/12 de 23/03/2012;QUEIMADOS (RJ);92.0;0;0;0;92;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4144.33.4890;PARQUE NATURAL MUNICIPAL MORRO DA TORRE ONÇA FELIZ;Municipal;Parque;RJ;2014;2014;Decreto 1749/14 de 19/09/2014;QUEIMADOS (RJ);56.0;0;0;0;56;0;0;0;Mata Atlântica;Proteção Integral;-22.7102;-43.5518
4144.33.4891;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CARMO;Municipal;Área de Proteção Ambiental;RJ;2015;2015;Decreto 1806/15 de 04/03/2015;QUEIMADOS (RJ);9.0;0;0;0;9;0;0;0;Mata Atlântica;Uso Sustentável;-22.7102;-43.5518
4302.32.4966;RDS FOZ DO ITABAPOANA;Municipal;Reserva de Desenvolvimento Sustentável;ES;2024;2024;Lei ordinária 1.779 de 25/11/2024;PRESIDENTE KENNEDY (ES);248.0;0;0;0;248;0;0;0;Mata Atlântica;Uso Sustentável;-21.0964;-41.0468
4409.33.4961;ÁREA DE PROTEÇÃO AMBIENTAL ALTO PIRAÍ - APA ALTO PIRAÍ;Municipal;Área de Proteção Ambiental;RJ;2008;2008;Lei ordinária 385 de 24/03/2008;RIO CLARO (RJ);34333.0;0;0;0;34333;0;0;0;Mata Atlântica;Uso Sustentável;-22.72;-44.1419
4409.33.4963;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SIMAR;Municipal;Reserva Particular do Patrimônio Natural;RJ;2024;2024;Portaria 002 de 13/05/2024;RIO CLARO (RJ);57.0;0;0;0;57;0;0;0;Mata Atlântica;Uso Sustentável;-22.72;-44.1419
4409.33.4970;PARQUE NATURAL MUNICIPAL RIO PARADO;Municipal;Parque;RJ;2019;2019;Decreto 2876 de 18/12/2019;RIO CLARO (RJ);8.0;0;0;0;8;0;0;0;Mata Atlântica;Proteção Integral;-22.72;-44.1419
4450.31.3850;PARQUE NATURAL MUNICIPAL VOÇOROCA DO CÓRREGO DO CRAVO;Municipal;Parque;MG;2010;2010;Lei ordinária 1253 de 17/03/2010;NAZARENO (MG);7.0;0;0;0;7;0;0;0;Mata Atlântica;Proteção Integral;-21.2168;-44.6138
4450.31.3852;PARQUE NATURAL MUNICIPAL VOÇOROCA DO LAR DOS IDOSOS;Municipal;Parque;MG;2010;2010;Lei ordinária 1252 de 17/03/2010;NAZARENO (MG);0.0;0;0;0;0;0;0;0;Mata Atlântica;Proteção Integral;-21.2168;-44.6138
4480.31.4254;MONUMENTO NATURAL MUNCIPAL MORRO DO PIRES;Municipal;Monumento Natural;MG;2013;2013;Decreto 5321 de 05/06/2013;NOVA LIMA (MG);110.0;0;0;0;110;0;0;0;Mata Atlântica;Proteção Integral;-19.9758;-43.8509
4480.31.4258;MONUMENTO NATURAL MUNICIPAL MORRO DO ELEFANTE;Municipal;Monumento Natural;MG;2013;2013;Decreto 5322 de 05/06/2013;NOVA LIMA (MG);44.0;0;0;0;44;0;0;0;Mata Atlântica;Proteção Integral;-19.9758;-43.8509
4480.31.4259;MONUMENTO NATURAL MUNCIPAL SERRA DO SOUZA;Municipal;Monumento Natural;MG;2013;2013;Decreto 5319 de 05/06/2013;NOVA LIMA (MG);200.0;0;0;0;200;0;0;0;Mata Atlântica;Proteção Integral;-19.9758;-43.8509
4480.31.4272;PARQUE NATURAL MUNICIPAL DE FECHOS;Municipal;Parque;MG;2015;2015;Decreto 6467/2015 de 08/04/2015;NOVA LIMA (MG);19.0;0;0;0;19;0;0;0;Mata Atlântica;Proteção Integral;-19.9758;-43.8509
4508.33.4592;PARQUE NATURAL MUNICIPAL CACHOEIRA DE SÃO LEANDRO;Municipal;Parque;RJ;2021;2021;Decreto 337 de 22/12/2021;RIO DAS FLORES (RJ);6.0;0;0;0;6;0;0;0;Mata Atlântica;Proteção Integral;-22.1692;-43.5856
4850.35.4132;PARQUE NATURAL MUNICIPAL ENGENHO SAO JORGE DOS ERASMOS;Municipal;Parque;SP;2017;2017;Decreto 7886 de 29/09/2017;SANTOS (SP);5.0;0;0;0;5;0;0;0;Mata Atlântica;Proteção Integral;-23.9535;-46.335
5133.33.4757;PARQUE NATURAL MUNICIPAL SÃO JOSÉ DE UBÁ;Municipal;Parque;RJ;2010;2010;Lei complementar Lei n°309, de 15 de maio de 2012 de 24/03/2010;SÃO JOSÉ DE UBÁ (RJ);6.0;0;0;0;6;0;0;0;Mata Atlântica;Proteção Integral;-21.3661;-41.9511
5133.33.4760;REFUGIO DE VIDA SILVESTRE INGÁ;Municipal;Refúgio de Vida Silvestre;RJ;2012;2012;Lei ordinária Lei n°302, de 20 de março de 2012 de 20/03/2012;SÃO JOSÉ DE UBÁ (RJ);11.0;0;0;0;11;0;0;0;Mata Atlântica;Proteção Integral;-21.3661;-41.9511
5200.32.4582;MONUMENTO NATURAL MORRO DO MORENO;Municipal;Monumento Natural;ES;2021;2021;Lei ordinária 6447 de 19/05/2021;VILA VELHA (ES);61.0;0;0;0;61;0;0;0;Mata Atlântica;Proteção Integral;-20.3417;-40.2875
5220.35.3164;PARQUE NATURAL MUNICIPAL DE BRIGADEIRO TOBIAS;Municipal;Parque;SP;2015;2015;Decreto 21618 de 07/01/2015;SOROCABA (SP);12.0;0;0;0;12;0;0;0;Mata Atlântica;Proteção Integral;-23.4969;-47.4451
5220.35.3249;ESTAÇÃO ECOLÓGICA MUNICIPAL DO PIRAJIBU;Municipal;Estação Ecológica;SP;2015;2015;Decreto 22023 de 28/10/2015;SOROCABA (SP);47.0;0;0;0;47;0;0;0;Mata Atlântica;Proteção Integral;-23.4969;-47.4451
5220.35.3250;ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS;Municipal;Estação Ecológica;SP;2015;2015;Lei ordinária 11234 de 10/12/2015;SOROCABA (SP);53.0;0;0;0;53;0;0;0;Mata Atlântica;Proteção Integral;-23.4969;-47.4451
5220.35.3474;ESTAÇÃO ECOLÓGICA BRÁULIO GUEDES DA SILVA;Municipal;Estação Ecológica;SP;2016;2017;Lei ordinária 11471 de 20/12/2016;SOROCABA (SP);9.0;0;0;0;9;0;0;0;Mata Atlântica;Proteção Integral;-23.4969;-47.4451
5505.33.4668;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO FORMIGUEIRO-DO-LITORAL;Municipal;Área de Relevante Interesse Ecológico;RJ;2008;2008;Decreto 739-2008 de 04/09/2008;SAQUAREMA (RJ);5.0;0;0;0;5;0;0;0;Mata Atlântica;Uso Sustentável;-22.9292;-42.5099
5537.31.4699;PARQUE NATURAL MUNICIPAL CACHOEIRA DE SARZEDO;Municipal;Parque;MG;2023;2024;Decreto 1638 de 28/12/2023;SARZEDO (MG);13.0;0;0;0;13;0;0;0;Mata Atlântica;Proteção Integral;-20.0367;-44.1446
5702.31.4752;ÁREA DE PRESERVAÇÃO AMBIENTAL RIO PIRACICABA;Municipal;Área de Proteção Ambiental;MG;2002;2002;Lei delegada 1918 de 06/06/2002;RIO PIRACICABA (MG);7158.0;0;0;0;7158;0;0;0;Mata Atlântica;Uso Sustentável;-19.9284;-43.1829
5752.33.4880;ÁREA DE PROTEÇÃO AMBIENTAL DO MORRO DE MUTUAPIRA;Municipal;Área de Proteção Ambiental;RJ;2022;2022;Decreto 040 de 30/03/2022;TANGUÁ (RJ);595.0;0;0;0;595;0;0;0;Mata Atlântica;Uso Sustentável;-22.7423;-42.7202
5752.33.4886;REFÚGIO DE VIDA SILVESTRE DO MORRO DE MUTUAPIRA;Municipal;Refúgio de Vida Silvestre;RJ;2022;2022;Decreto DECRETO Nº 041 DE 30 DE MARÇO DE 2022. de 30/03/2022;TANGUÁ (RJ);381.0;0;0;0;381;0;0;0;Mata Atlântica;Proteção Integral;-22.7423;-42.7202
5752.33.4887;MONUMENTO NATURAL MUNICIPAL LAGOA AZUL,;Municipal;Monumento Natural;RJ;2023;2023;Decreto DECRETO Nº 152 DE 30 DE NOVEMBRO DE 2023. de 30/11/2023;TANGUÁ (RJ);29.0;0;0;0;29;0;0;0;Mata Atlântica;Proteção Integral;-22.7423;-42.7202
5895.31.2548;ÁREA DE PROTEÇÃO AMBIENTAL DE SANTANA DO PARAÍSO;Municipal;Área de Proteção Ambiental;MG;1999;1999;Decreto 066/1999 de 10/05/1999;SANTANA DO PARAÍSO (MG);25149.0;0;0;0;25149;0;0;0;Mata Atlântica;Uso Sustentável;-19.3661;-42.5446
6259.50.4458;ÁREA DE PROTEÇÃO AMBIENTAL DA SUB-BACIA DO RIO IVINHEMA;Municipal;Área de Proteção Ambiental;MS;2014;2014;Decreto 23, de 21 de Fevereiro de 2014 de 21/02/2014;NOVO HORIZONTE DO SUL (MS);15411.0;0;0;0;15411;0;0;0;Mata Atlântica;Uso Sustentável;-22.6693;-53.8601
6305.33.4672;PARQUE NATURAL MUNICIPAL VOLTA REDONDA;Municipal;Parque;RJ;2021;2021;Decreto 16598 de 15/03/2021;VOLTA REDONDA (RJ);103.0;0;0;0;103;0;0;0;Mata Atlântica;Proteção Integral;-22.5202;-44.0996
6305.33.4957;REFÚGIO DE VIDA SILVESTRE VALE DOS PURIS;Municipal;Refúgio de Vida Silvestre;RJ;2019;2019;Decreto DECRETO Nº 15.638 de 24/05/2019;VOLTA REDONDA (RJ);3263.0;0;0;0;3263;0;0;0;Mata Atlântica;Proteção Integral;-22.5202;-44.0996
6570.31.4044;AREA DE PROTEÇÃO AMBIENTAL DE SENADOR FIRMINO;Municipal;Área de Proteção Ambiental;MG;2002;2002;Lei ordinária 920/2002 de 11/06/2002;SENADOR FIRMINO (MG);7183.0;0;0;0;7183;0;0;0;Mata Atlântica;Uso Sustentável;-20.9158;-43.0904
6701.42.4814;PARQUE NATURAL MUNICIPAL ARMANDO ROSA;Municipal;Parque;SC;2018;2018;Lei orgânica 4718/2018 de 22/05/2018;SÃO JOSÉ DO CEDRO (SC);51.0;0;0;0;51;0;0;0;Mata Atlântica;Proteção Integral;-26.4561;-53.4955
6702.31.4846;MONUMENTO NATURAL MORRO DO CRISTO;Municipal;Monumento Natural;MG;2022;2022;Decreto 15.284/2022 de 05/06/2022;JUIZ DE FORA (MG);105.0;0;0;0;105;0;0;0;Mata Atlântica;Proteção Integral;-21.7595;-43.3398
